      0.0000     999.0000       3.5000      10.9000
      0.0000     999.0000       3.8000      10.4000
      0.0000     999.0000       5.5000       7.9000
      0.0000       9.7000       5.1000     999.0000
      0.0000     999.0000       4.7000       8.0000
      0.0000     999.0000       5.5000       7.5000
      0.0000     999.0000       3.5000      10.4000
      0.0000     999.0000       3.5000     999.0000
      0.0000     999.0000       5.3000       8.8000
      0.0000     999.0000       6.1000       5.4000
      0.0000     999.0000       4.7000       8.1000
      1.0000       6.7904       8.8000       5.0000
      1.0000       5.9234       4.5000       5.1000
      1.0000       9.0037       6.3000       6.3000
      1.0000       9.2317       4.7000       9.0000
      1.0000      11.5473       5.1000       9.0000
      1.0000       8.4000       4.0000       9.3000
      1.0000       7.8231       6.1000       8.2662
      1.0000       8.4000       3.7000      10.7000
      1.0000       6.9000       6.8000       6.2000
      1.0000       8.6000       6.3000       8.8050
      1.0000       9.7388       5.1000       8.1000
      1.0000       8.8665       7.4000       8.2000
      1.0000       8.9858       6.1000       6.2000
      1.0000      10.5449       6.1000      10.4000
      1.0000       9.8767       5.1000       7.6000
      1.0000       6.9573       6.3000       8.3000
      1.0000      10.0373       3.7000       9.6000
      1.0000      12.9000       3.5000      11.4000
      1.0000      12.1296       5.7000       9.3548
      1.0000       9.1437       5.1000       8.9855
      1.0000       9.8100       4.7000       7.4000
      1.0000       9.8882       4.9000       8.1000
      1.0000      11.2000       7.0000       9.3000
      1.0000      12.7199       6.5000      11.2000
      1.0000       6.5674       4.9000       9.1000
      1.0000       6.1000       5.1000       7.2000
      1.0000      12.0000       5.7000      12.3000
      1.0000       4.4142       6.3000       3.4000
      1.0000       9.3000       3.8000       8.7000
      1.0000       5.6964       5.9000       7.0000
      1.0000       9.0000       5.9000       8.4000
      1.0000       9.2000       6.9000       8.4000
      1.0000      11.5905       7.2000       7.3000
      1.0000      10.7000       5.1000       9.0000
      1.0000      12.4000       5.3000      10.4000
      1.0000       5.5168       5.1000       6.4843
      1.0000      10.0389       6.1000       8.7194
      1.0000       9.7531       7.6000       7.2000
      1.0000       9.9000       7.6000       8.4000
      1.0000       7.6028       5.7000       7.4000
      1.0000       9.7258       4.9000       9.1157
      1.0000       8.9000       5.7716       9.4000
      1.0000      11.4114       4.7000       9.7000
      1.0000       9.3000       4.5000       8.8000
      1.0000       8.8000       4.2000       7.1767
      1.0000      10.9000       4.1000       8.8000
      1.0000       9.2000       5.5000       8.7000
      1.0000      10.1000       4.0000       8.9000
      1.0000       7.8000       6.1000       8.1000
      1.0000       9.9000       4.1000      10.2000
      1.0000       7.1954       6.3000       6.7471
      1.0000       4.9669       7.6000       5.4000
      1.0000       8.8000       4.3000      10.1000
      1.0000       8.7643       4.3000       7.5042
      1.0000       9.3381       4.7000       8.5000
      1.0000       9.6773       6.1000       8.7000
      1.0000      10.8195       4.5000       8.4000
      1.0000       7.3608       4.5000       7.3000
      1.0000       5.4628       4.7000       7.7000
      1.0000      11.0412       6.1000       8.6000
      1.0000       6.2372       7.0000       6.4000
      1.0000       9.7235       5.7000      10.2000
      1.0000      11.8869       6.1000       8.8000
      1.0000      12.3922       3.5000      10.9000
      1.0000      11.6323       3.8000      10.4000
      1.0000       9.5026       5.5000       7.9000
      1.0000       9.7000       5.1000       7.5614
      1.0000       8.9947       4.7000       8.0000
      1.0000       8.3810       5.5000       7.5000
      1.0000      14.9931       3.5000      10.4000
      1.0000      11.2073       3.5000       8.3292
      1.0000      10.2458       5.3000       8.8000
      1.0000       7.1162       6.1000       5.4000
      1.0000       9.9352       4.7000       8.1000
      2.0000       8.7493       8.8000       5.0000
      2.0000       5.9339       4.5000       5.1000
      2.0000       7.2816       6.3000       6.3000
      2.0000       8.7988       4.7000       9.0000
      2.0000      10.6957       5.1000       9.0000
      2.0000       8.4000       4.0000       9.3000
      2.0000      10.2121       6.1000       8.0907
      2.0000       8.4000       3.7000      10.7000
      2.0000       6.9000       6.8000       6.2000
      2.0000       8.6000       6.3000       7.1382
      2.0000       9.2675       5.1000       8.1000
      2.0000       9.3760       7.4000       8.2000
      2.0000       8.5933       6.1000       6.2000
      2.0000      12.0094       6.1000      10.4000
      2.0000       7.3484       5.1000       7.6000
      2.0000      10.6552       6.3000       8.3000
      2.0000       7.9531       3.7000       9.6000
      2.0000      12.9000       3.5000      11.4000
      2.0000      10.3408       5.7000       9.6995
      2.0000      10.6497       5.1000       9.3485
      2.0000       5.7478       4.7000       7.4000
      2.0000       7.3512       4.9000       8.1000
      2.0000      11.2000       7.0000       9.3000
      2.0000      12.8849       6.5000      11.2000
      2.0000       8.8631       4.9000       9.1000
      2.0000       6.1000       5.1000       7.2000
      2.0000      12.0000       5.7000      12.3000
      2.0000       5.4286       6.3000       3.4000
      2.0000       9.3000       3.8000       8.7000
      2.0000       8.3134       5.9000       7.0000
      2.0000       9.0000       5.9000       8.4000
      2.0000       9.2000       6.9000       8.4000
      2.0000       9.0299       7.2000       7.3000
      2.0000      10.7000       5.1000       9.0000
      2.0000      12.4000       5.3000      10.4000
      2.0000       7.5274       5.1000       7.0367
      2.0000       7.5491       6.1000       6.1091
      2.0000       9.5511       7.6000       7.2000
      2.0000       9.9000       7.6000       8.4000
      2.0000       6.9152       5.7000       7.4000
      2.0000       8.0066       4.9000      10.2558
      2.0000       8.9000       2.5305       9.4000
      2.0000       9.9698       4.7000       9.7000
      2.0000       9.3000       4.5000       8.8000
      2.0000       8.8000       4.2000       8.3199
      2.0000      10.9000       4.1000       8.8000
      2.0000       9.2000       5.5000       8.7000
      2.0000      10.1000       4.0000       8.9000
      2.0000       7.8000       6.1000       8.1000
      2.0000       9.9000       4.1000      10.2000
      2.0000       8.0255       6.3000       7.1238
      2.0000       7.5923       7.6000       5.4000
      2.0000       8.8000       4.3000      10.1000
      2.0000       7.6662       4.3000       7.2902
      2.0000       7.9392       4.7000       8.5000
      2.0000      10.4130       6.1000       8.7000
      2.0000       6.9363       4.5000       8.4000
      2.0000       5.3406       4.5000       7.3000
      2.0000       7.0620       4.7000       7.7000
      2.0000       9.1603       6.1000       8.6000
      2.0000       8.7454       7.0000       6.4000
      2.0000      10.0902       5.7000      10.2000
      2.0000       9.8604       6.1000       8.8000
      2.0000       6.5291       3.5000      10.9000
      2.0000       9.6509       3.8000      10.4000
      2.0000       8.0983       5.5000       7.9000
      2.0000       9.7000       5.1000       9.0037
      2.0000       7.9848       4.7000       8.0000
      2.0000       8.9910       5.5000       7.5000
      2.0000      13.6970       3.5000      10.4000
      2.0000       5.5505       3.5000      10.0343
      2.0000       9.5791       5.3000       8.8000
      2.0000       6.8459       6.1000       5.4000
      2.0000       8.9168       4.7000       8.1000
      3.0000       7.6286       8.8000       5.0000
      3.0000       6.3304       4.5000       5.1000
      3.0000       6.3097       6.3000       6.3000
      3.0000      11.0315       4.7000       9.0000
      3.0000       9.1439       5.1000       9.0000
      3.0000       8.4000       4.0000       9.3000
      3.0000       8.8778       6.1000       7.0647
      3.0000       8.4000       3.7000      10.7000
      3.0000       6.9000       6.8000       6.2000
      3.0000       8.6000       6.3000       7.7850
      3.0000       8.7574       5.1000       8.1000
      3.0000      10.1503       7.4000       8.2000
      3.0000       7.5656       6.1000       6.2000
      3.0000      11.2356       6.1000      10.4000
      3.0000       6.6229       5.1000       7.6000
      3.0000       8.4091       6.3000       8.3000
      3.0000       8.6885       3.7000       9.6000
      3.0000      12.9000       3.5000      11.4000
      3.0000       8.5265       5.7000       8.0448
      3.0000      12.7539       5.1000      11.3938
      3.0000       7.4322       4.7000       7.4000
      3.0000       6.2270       4.9000       8.1000
      3.0000      11.2000       7.0000       9.3000
      3.0000      10.1436       6.5000      11.2000
      3.0000      10.7351       4.9000       9.1000
      3.0000       6.1000       5.1000       7.2000
      3.0000      12.0000       5.7000      12.3000
      3.0000       5.5632       6.3000       3.4000
      3.0000       9.3000       3.8000       8.7000
      3.0000       7.0094       5.9000       7.0000
      3.0000       9.0000       5.9000       8.4000
      3.0000       9.2000       6.9000       8.4000
      3.0000       9.1305       7.2000       7.3000
      3.0000      10.7000       5.1000       9.0000
      3.0000      12.4000       5.3000      10.4000
      3.0000      10.8505       5.1000       8.2752
      3.0000      10.4812       6.1000      10.1044
      3.0000       8.5540       7.6000       7.2000
      3.0000       9.9000       7.6000       8.4000
      3.0000       6.6642       5.7000       7.4000
      3.0000      11.1682       4.9000       9.1354
      3.0000       8.9000       4.7735       9.4000
      3.0000      10.6581       4.7000       9.7000
      3.0000       9.3000       4.5000       8.8000
      3.0000       8.8000       4.2000       7.3218
      3.0000      10.9000       4.1000       8.8000
      3.0000       9.2000       5.5000       8.7000
      3.0000      10.1000       4.0000       8.9000
      3.0000       7.8000       6.1000       8.1000
      3.0000       9.9000       4.1000      10.2000
      3.0000       8.6080       6.3000       9.7502
      3.0000       7.0695       7.6000       5.4000
      3.0000       8.8000       4.3000      10.1000
      3.0000       9.4815       4.3000       8.6428
      3.0000       8.2654       4.7000       8.5000
      3.0000       9.1557       6.1000       8.7000
      3.0000       8.8275       4.5000       8.4000
      3.0000       8.2118       4.5000       7.3000
      3.0000       7.9203       4.7000       7.7000
      3.0000       8.7617       6.1000       8.6000
      3.0000       7.6947       7.0000       6.4000
      3.0000      12.5735       5.7000      10.2000
      3.0000      10.9145       6.1000       8.8000
      3.0000      11.6322       3.5000      10.9000
      3.0000      10.6893       3.8000      10.4000
      3.0000       9.3211       5.5000       7.9000
      3.0000       9.7000       5.1000       8.2400
      3.0000       9.6216       4.7000       8.0000
      3.0000       7.9932       5.5000       7.5000
      3.0000      10.7048       3.5000      10.4000
      3.0000       9.1428       3.5000       8.3414
      3.0000       6.4949       5.3000       8.8000
      3.0000       6.3612       6.1000       5.4000
      3.0000       7.6067       4.7000       8.1000
      4.0000       5.3710       8.8000       5.0000
      4.0000       6.9058       4.5000       5.1000
      4.0000       6.5697       6.3000       6.3000
      4.0000      11.2103       4.7000       9.0000
      4.0000       8.5233       5.1000       9.0000
      4.0000       8.4000       4.0000       9.3000
      4.0000       9.5027       6.1000       9.5095
      4.0000       8.4000       3.7000      10.7000
      4.0000       6.9000       6.8000       6.2000
      4.0000       8.6000       6.3000       8.0965
      4.0000      10.0995       5.1000       8.1000
      4.0000       7.7536       7.4000       8.2000
      4.0000       6.7084       6.1000       6.2000
      4.0000      10.9470       6.1000      10.4000
      4.0000       7.9348       5.1000       7.6000
      4.0000       9.1014       6.3000       8.3000
      4.0000      10.0749       3.7000       9.6000
      4.0000      12.9000       3.5000      11.4000
      4.0000      10.5832       5.7000      10.4796
      4.0000       8.8457       5.1000      10.2528
      4.0000       7.6467       4.7000       7.4000
      4.0000       8.0778       4.9000       8.1000
      4.0000      11.2000       7.0000       9.3000
      4.0000      12.2438       6.5000      11.2000
      4.0000      10.1994       4.9000       9.1000
      4.0000       6.1000       5.1000       7.2000
      4.0000      12.0000       5.7000      12.3000
      4.0000       4.3888       6.3000       3.4000
      4.0000       9.3000       3.8000       8.7000
      4.0000       7.7744       5.9000       7.0000
      4.0000       9.0000       5.9000       8.4000
      4.0000       9.2000       6.9000       8.4000
      4.0000       8.4439       7.2000       7.3000
      4.0000      10.7000       5.1000       9.0000
      4.0000      12.4000       5.3000      10.4000
      4.0000       9.8658       5.1000       8.4093
      4.0000       8.7095       6.1000       7.7934
      4.0000       8.1882       7.6000       7.2000
      4.0000       9.9000       7.6000       8.4000
      4.0000       9.4417       5.7000       7.4000
      4.0000      10.1509       4.9000       8.9486
      4.0000       8.9000       2.1568       9.4000
      4.0000       7.4789       4.7000       9.7000
      4.0000       9.3000       4.5000       8.8000
      4.0000       8.8000       4.2000      10.3042
      4.0000      10.9000       4.1000       8.8000
      4.0000       9.2000       5.5000       8.7000
      4.0000      10.1000       4.0000       8.9000
      4.0000       7.8000       6.1000       8.1000
      4.0000       9.9000       4.1000      10.2000
      4.0000       8.1653       6.3000       7.4478
      4.0000       8.4625       7.6000       5.4000
      4.0000       8.8000       4.3000      10.1000
      4.0000       7.5182       4.3000       7.2946
      4.0000       8.5166       4.7000       8.5000
      4.0000       9.6225       6.1000       8.7000
      4.0000       9.9143       4.5000       8.4000
      4.0000      10.4289       4.5000       7.3000
      4.0000       8.3380       4.7000       7.7000
      4.0000       9.9308       6.1000       8.6000
      4.0000       4.3803       7.0000       6.4000
      4.0000      11.9197       5.7000      10.2000
      4.0000       7.7581       6.1000       8.8000
      4.0000      10.3059       3.5000      10.9000
      4.0000       9.6027       3.8000      10.4000
      4.0000       9.6267       5.5000       7.9000
      4.0000       9.7000       5.1000       9.1768
      4.0000       8.4619       4.7000       8.0000
      4.0000       8.4845       5.5000       7.5000
      4.0000      10.9486       3.5000      10.4000
      4.0000      11.4763       3.5000      10.0723
      4.0000       9.8269       5.3000       8.8000
      4.0000       6.4789       6.1000       5.4000
      4.0000      10.6150       4.7000       8.1000
      5.0000       7.5408       8.8000       5.0000
      5.0000       3.8147       4.5000       5.1000
      5.0000       7.3000       6.3000       6.3000
      5.0000       7.0608       4.7000       9.0000
      5.0000       9.8317       5.1000       9.0000
      5.0000       8.4000       4.0000       9.3000
      5.0000       6.8969       6.1000       6.2813
      5.0000       8.4000       3.7000      10.7000
      5.0000       6.9000       6.8000       6.2000
      5.0000       8.6000       6.3000       6.6469
      5.0000       9.1948       5.1000       8.1000
      5.0000       9.1748       7.4000       8.2000
      5.0000       6.6088       6.1000       6.2000
      5.0000      10.2354       6.1000      10.4000
      5.0000       7.3729       5.1000       7.6000
      5.0000       7.9505       6.3000       8.3000
      5.0000       9.3442       3.7000       9.6000
      5.0000      12.9000       3.5000      11.4000
      5.0000       7.2554       5.7000       7.3804
      5.0000       9.0870       5.1000       8.9944
      5.0000       8.2112       4.7000       7.4000
      5.0000       7.5477       4.9000       8.1000
      5.0000      11.2000       7.0000       9.3000
      5.0000      12.2120       6.5000      11.2000
      5.0000      11.0417       4.9000       9.1000
      5.0000       6.1000       5.1000       7.2000
      5.0000      12.0000       5.7000      12.3000
      5.0000       5.2552       6.3000       3.4000
      5.0000       9.3000       3.8000       8.7000
      5.0000       7.8847       5.9000       7.0000
      5.0000       9.0000       5.9000       8.4000
      5.0000       9.2000       6.9000       8.4000
      5.0000       8.0433       7.2000       7.3000
      5.0000      10.7000       5.1000       9.0000
      5.0000      12.4000       5.3000      10.4000
      5.0000      12.4818       5.1000      10.0402
      5.0000      12.3309       6.1000       9.2424
      5.0000       9.9884       7.6000       7.2000
      5.0000       9.9000       7.6000       8.4000
      5.0000       7.7873       5.7000       7.4000
      5.0000      10.0758       4.9000       8.3247
      5.0000       8.9000       4.2202       9.4000
      5.0000      11.9761       4.7000       9.7000
      5.0000       9.3000       4.5000       8.8000
      5.0000       8.8000       4.2000       7.6527
      5.0000      10.9000       4.1000       8.8000
      5.0000       9.2000       5.5000       8.7000
      5.0000      10.1000       4.0000       8.9000
      5.0000       7.8000       6.1000       8.1000
      5.0000       9.9000       4.1000      10.2000
      5.0000      12.0947       6.3000      10.1128
      5.0000       5.5935       7.6000       5.4000
      5.0000       8.8000       4.3000      10.1000
      5.0000       6.4543       4.3000       8.0555
      5.0000       8.7658       4.7000       8.5000
      5.0000      10.8595       6.1000       8.7000
      5.0000       7.8433       4.5000       8.4000
      5.0000       6.1885       4.5000       7.3000
      5.0000       6.6638       4.7000       7.7000
      5.0000       9.3053       6.1000       8.6000
      5.0000       6.3047       7.0000       6.4000
      5.0000      11.9289       5.7000      10.2000
      5.0000       9.6757       6.1000       8.8000
      5.0000       9.3151       3.5000      10.9000
      5.0000      10.6472       3.8000      10.4000
      5.0000       8.2058       5.5000       7.9000
      5.0000       9.7000       5.1000       9.4186
      5.0000       7.7195       4.7000       8.0000
      5.0000       9.1111       5.5000       7.5000
      5.0000      10.7408       3.5000      10.4000
      5.0000      10.3254       3.5000       9.5011
      5.0000       7.9780       5.3000       8.8000
      5.0000       6.9953       6.1000       5.4000
      5.0000       9.2491       4.7000       8.1000
      6.0000       6.2864       8.8000       5.0000
      6.0000       6.3897       4.5000       5.1000
      6.0000       8.9674       6.3000       6.3000
      6.0000       9.8017       4.7000       9.0000
      6.0000       8.9200       5.1000       9.0000
      6.0000       8.4000       4.0000       9.3000
      6.0000      10.3768       6.1000      10.7259
      6.0000       8.4000       3.7000      10.7000
      6.0000       6.9000       6.8000       6.2000
      6.0000       8.6000       6.3000       9.6365
      6.0000       9.9395       5.1000       8.1000
      6.0000       7.8705       7.4000       8.2000
      6.0000       6.4665       6.1000       6.2000
      6.0000      10.7178       6.1000      10.4000
      6.0000       7.4690       5.1000       7.6000
      6.0000       7.9265       6.3000       8.3000
      6.0000       9.6741       3.7000       9.6000
      6.0000      12.9000       3.5000      11.4000
      6.0000       8.8976       5.7000       9.3790
      6.0000       8.4388       5.1000       8.4265
      6.0000       6.8172       4.7000       7.4000
      6.0000       9.7469       4.9000       8.1000
      6.0000      11.2000       7.0000       9.3000
      6.0000      11.4697       6.5000      11.2000
      6.0000       9.6170       4.9000       9.1000
      6.0000       6.1000       5.1000       7.2000
      6.0000      12.0000       5.7000      12.3000
      6.0000       5.6507       6.3000       3.4000
      6.0000       9.3000       3.8000       8.7000
      6.0000       6.0994       5.9000       7.0000
      6.0000       9.0000       5.9000       8.4000
      6.0000       9.2000       6.9000       8.4000
      6.0000       7.1973       7.2000       7.3000
      6.0000      10.7000       5.1000       9.0000
      6.0000      12.4000       5.3000      10.4000
      6.0000       8.5710       5.1000       7.2048
      6.0000       7.1591       6.1000       5.8869
      6.0000       7.0227       7.6000       7.2000
      6.0000       9.9000       7.6000       8.4000
      6.0000       6.4961       5.7000       7.4000
      6.0000       8.5988       4.9000       7.7549
      6.0000       8.9000       6.3931       9.4000
      6.0000       9.9661       4.7000       9.7000
      6.0000       9.3000       4.5000       8.8000
      6.0000       8.8000       4.2000       7.8088
      6.0000      10.9000       4.1000       8.8000
      6.0000       9.2000       5.5000       8.7000
      6.0000      10.1000       4.0000       8.9000
      6.0000       7.8000       6.1000       8.1000
      6.0000       9.9000       4.1000      10.2000
      6.0000       8.8818       6.3000       6.4650
      6.0000       6.6825       7.6000       5.4000
      6.0000       8.8000       4.3000      10.1000
      6.0000       9.3542       4.3000       8.3858
      6.0000       9.0659       4.7000       8.5000
      6.0000       8.0271       6.1000       8.7000
      6.0000       8.8356       4.5000       8.4000
      6.0000       9.4030       4.5000       7.3000
      6.0000       7.8397       4.7000       7.7000
      6.0000       7.3186       6.1000       8.6000
      6.0000       7.3136       7.0000       6.4000
      6.0000      10.0812       5.7000      10.2000
      6.0000       8.2863       6.1000       8.8000
      6.0000       9.4759       3.5000      10.9000
      6.0000       8.7463       3.8000      10.4000
      6.0000       7.8456       5.5000       7.9000
      6.0000       9.7000       5.1000       9.4035
      6.0000       9.8661       4.7000       8.0000
      6.0000       8.5457       5.5000       7.5000
      6.0000      11.4185       3.5000      10.4000
      6.0000      12.6135       3.5000      11.0828
      6.0000       8.4731       5.3000       8.8000
      6.0000       6.0221       6.1000       5.4000
      6.0000      10.1177       4.7000       8.1000
      7.0000       7.9962       8.8000       5.0000
      7.0000       3.0122       4.5000       5.1000
      7.0000       7.8030       6.3000       6.3000
      7.0000       7.8787       4.7000       9.0000
      7.0000       8.5804       5.1000       9.0000
      7.0000       8.4000       4.0000       9.3000
      7.0000      10.4860       6.1000      10.5668
      7.0000       8.4000       3.7000      10.7000
      7.0000       6.9000       6.8000       6.2000
      7.0000       8.6000       6.3000       8.0474
      7.0000       9.1798       5.1000       8.1000
      7.0000       9.2229       7.4000       8.2000
      7.0000       7.0291       6.1000       6.2000
      7.0000      11.2327       6.1000      10.4000
      7.0000       7.6575       5.1000       7.6000
      7.0000       8.2752       6.3000       8.3000
      7.0000       6.0176       3.7000       9.6000
      7.0000      12.9000       3.5000      11.4000
      7.0000       5.1669       5.7000       5.8512
      7.0000       5.6044       5.1000       8.0199
      7.0000       5.2452       4.7000       7.4000
      7.0000       7.1755       4.9000       8.1000
      7.0000      11.2000       7.0000       9.3000
      7.0000       9.8397       6.5000      11.2000
      7.0000       9.0799       4.9000       9.1000
      7.0000       6.1000       5.1000       7.2000
      7.0000      12.0000       5.7000      12.3000
      7.0000       4.4859       6.3000       3.4000
      7.0000       9.3000       3.8000       8.7000
      7.0000       6.9243       5.9000       7.0000
      7.0000       9.0000       5.9000       8.4000
      7.0000       9.2000       6.9000       8.4000
      7.0000       8.1389       7.2000       7.3000
      7.0000      10.7000       5.1000       9.0000
      7.0000      12.4000       5.3000      10.4000
      7.0000       8.0991       5.1000       9.4336
      7.0000       7.3801       6.1000       7.5553
      7.0000       8.7519       7.6000       7.2000
      7.0000       9.9000       7.6000       8.4000
      7.0000       5.9449       5.7000       7.4000
      7.0000       7.5849       4.9000       8.1577
      7.0000       8.9000       4.3278       9.4000
      7.0000       6.7130       4.7000       9.7000
      7.0000       9.3000       4.5000       8.8000
      7.0000       8.8000       4.2000       9.1753
      7.0000      10.9000       4.1000       8.8000
      7.0000       9.2000       5.5000       8.7000
      7.0000      10.1000       4.0000       8.9000
      7.0000       7.8000       6.1000       8.1000
      7.0000       9.9000       4.1000      10.2000
      7.0000       8.6731       6.3000       6.9113
      7.0000       8.5932       7.6000       5.4000
      7.0000       8.8000       4.3000      10.1000
      7.0000       7.2921       4.3000       8.4634
      7.0000       7.9080       4.7000       8.5000
      7.0000       9.2384       6.1000       8.7000
      7.0000       9.4850       4.5000       8.4000
      7.0000       7.5823       4.5000       7.3000
      7.0000       6.1923       4.7000       7.7000
      7.0000       8.6787       6.1000       8.6000
      7.0000       7.8954       7.0000       6.4000
      7.0000       8.5554       5.7000      10.2000
      7.0000       9.4686       6.1000       8.8000
      7.0000      10.5742       3.5000      10.9000
      7.0000       6.0986       3.8000      10.4000
      7.0000       6.9248       5.5000       7.9000
      7.0000       9.7000       5.1000       9.4637
      7.0000       7.2740       4.7000       8.0000
      7.0000       8.6889       5.5000       7.5000
      7.0000       8.3033       3.5000      10.4000
      7.0000       8.2159       3.5000       9.1202
      7.0000       8.7753       5.3000       8.8000
      7.0000       6.9745       6.1000       5.4000
      7.0000       6.7530       4.7000       8.1000
      8.0000       8.1294       8.8000       5.0000
      8.0000       5.4357       4.5000       5.1000
      8.0000       8.5606       6.3000       6.3000
      8.0000       9.4317       4.7000       9.0000
      8.0000       9.3578       5.1000       9.0000
      8.0000       8.4000       4.0000       9.3000
      8.0000      12.0499       6.1000      11.6254
      8.0000       8.4000       3.7000      10.7000
      8.0000       6.9000       6.8000       6.2000
      8.0000       8.6000       6.3000       6.1321
      8.0000       7.5918       5.1000       8.1000
      8.0000       9.2851       7.4000       8.2000
      8.0000       8.0230       6.1000       6.2000
      8.0000       9.9625       6.1000      10.4000
      8.0000       5.8637       5.1000       7.6000
      8.0000       9.0697       6.3000       8.3000
      8.0000       9.8920       3.7000       9.6000
      8.0000      12.9000       3.5000      11.4000
      8.0000       9.1787       5.7000       8.2373
      8.0000      10.7083       5.1000       9.1891
      8.0000       9.5554       4.7000       7.4000
      8.0000       7.8071       4.9000       8.1000
      8.0000      11.2000       7.0000       9.3000
      8.0000      11.7185       6.5000      11.2000
      8.0000      10.1848       4.9000       9.1000
      8.0000       6.1000       5.1000       7.2000
      8.0000      12.0000       5.7000      12.3000
      8.0000       5.2445       6.3000       3.4000
      8.0000       9.3000       3.8000       8.7000
      8.0000       7.0010       5.9000       7.0000
      8.0000       9.0000       5.9000       8.4000
      8.0000       9.2000       6.9000       8.4000
      8.0000       8.7282       7.2000       7.3000
      8.0000      10.7000       5.1000       9.0000
      8.0000      12.4000       5.3000      10.4000
      8.0000       7.4504       5.1000       7.9885
      8.0000       7.0504       6.1000       5.4871
      8.0000       9.9454       7.6000       7.2000
      8.0000       9.9000       7.6000       8.4000
      8.0000       7.9661       5.7000       7.4000
      8.0000       8.5241       4.9000       7.6753
      8.0000       8.9000       4.7480       9.4000
      8.0000      10.1371       4.7000       9.7000
      8.0000       9.3000       4.5000       8.8000
      8.0000       8.8000       4.2000       8.7772
      8.0000      10.9000       4.1000       8.8000
      8.0000       9.2000       5.5000       8.7000
      8.0000      10.1000       4.0000       8.9000
      8.0000       7.8000       6.1000       8.1000
      8.0000       9.9000       4.1000      10.2000
      8.0000      10.7010       6.3000      10.3004
      8.0000       7.4972       7.6000       5.4000
      8.0000       8.8000       4.3000      10.1000
      8.0000       9.1520       4.3000       9.3504
      8.0000      10.4316       4.7000       8.5000
      8.0000      10.7022       6.1000       8.7000
      8.0000      11.1001       4.5000       8.4000
      8.0000       9.4905       4.5000       7.3000
      8.0000       7.8417       4.7000       7.7000
      8.0000       9.6076       6.1000       8.6000
      8.0000       8.3324       7.0000       6.4000
      8.0000      11.9530       5.7000      10.2000
      8.0000      12.2579       6.1000       8.8000
      8.0000       9.8243       3.5000      10.9000
      8.0000       7.1218       3.8000      10.4000
      8.0000       8.6229       5.5000       7.9000
      8.0000       9.7000       5.1000       7.4051
      8.0000       8.1433       4.7000       8.0000
      8.0000       8.0566       5.5000       7.5000
      8.0000      10.2153       3.5000      10.4000
      8.0000       6.2467       3.5000      11.1003
      8.0000       9.8430       5.3000       8.8000
      8.0000       7.0312       6.1000       5.4000
      8.0000       9.1909       4.7000       8.1000
